"","yearmon","n","PctTot"
"1",Jan 2020,5,0.424808836023789
"2",Feb 2020,6,0.84985835694051
"3",Mar 2020,10,2.39808153477218
"4",Apr 2020,8,1.36286201022147
"5",May 2020,14,0.63148398737032
"6",Jun 2020,20,0.289268151576511
"7",Jul 2020,10,0.423190859077444
"8",Aug 2020,14,0.554675118858954
"9",Sep 2020,8,0.38259206121473
"10",Oct 2020,14,0.728787090057262
"11",Nov 2020,12,0.828729281767956
"12",Dec 2020,13,1.48911798396334
